10, 80, 9.36, 7.72, 8.17, 4.32, 1.34 
20, 160, 8.51, 7.71, 8.29, 0.87, 0.27 
40, 320, 24.56, 10.19, 10.77, 80.31, 24.89 
80, 640, 12.66, 11.17, 11.69, 2.04, 0.63 
160, 1280, 15.76, 12.12, 13.65, 7.81, 2.42 
320, 2560, 58.98, 14.04, 17.74, 201.16, 62.34 
640, 5120, 51.70, 32.50, 39.12, 46.92, 14.54 
1280, 10240, 134.44, 50.83, 86.72, 161.50, 50.05 
2560, 20480, 89.81, 78.22, 84.64, 28.62, 8.87 
5120, 40960, 170.82, 139.14, 161.42, 27.89, 8.64 
