10, 80, 7.05, 4.75, 5.63, 5.94, 1.84 
20, 160, 6.02, 4.92, 5.69, 1.06, 0.33 
40, 320, 8.53, 6.27, 7.60, 3.58, 1.11 
80, 640, 8.39, 7.06, 8.14, 0.97, 0.30 
160, 1280, 9.55, 8.12, 9.44, 1.10, 0.34 
320, 2560, 14.13, 9.93, 11.88, 8.07, 2.50 
640, 5120, 34.54, 23.82, 28.85, 19.28, 5.98 
1280, 10240, 80.36, 37.41, 54.22, 67.30, 20.86 
2560, 20480, 72.74, 52.79, 57.16, 27.94, 8.66 
5120, 40960, 91.75, 86.09, 90.64, 6.62, 2.05 
