10, 80, 4438.65, 3556.09, 3748.57, 2592.48, 803.42 
20, 160, 3637.61, 3414.31, 3606.86, 277.40, 85.97 
40, 320, 2933.02, 2053.50, 2710.68, 953.25, 295.42 
80, 640, 2658.71, 2252.47, 2480.52, 554.52, 171.85 
160, 1280, 2972.90, 2781.81, 3054.55, 139.63, 43.27 
320, 2560, 3470.65, 3229.99, 3572.82, 149.31, 46.27 
640, 5120, 7187.72, 6524.59, 6828.93, 1524.82, 472.55 
1280, 10240, 12772.58, 12036.58, 12690.11, 917.07, 284.20 
2560, 20480, 22518.00, 21143.87, 21816.91, 2812.28, 871.53 
5120, 40960, 40617.90, 38169.46, 39026.74, 4773.69, 1479.38 
10240, 81920, 72268.29, 69874.04, 70676.89, 5670.29, 1757.24 
20480, 163840, 72807.45, 70768.27, 71575.62, 4809.87, 1490.59 
40960, 327680, 73693.72, 71493.05, 72242.55, 5762.84, 1785.92 
81920, 655360, 69461.34, 68368.38, 68999.53, 1425.09, 441.64 
163840, 1310720, 79274.48, 77065.81, 78178.01, 4268.71, 1322.89 
327680, 2621440, 83849.22, 82458.91, 83394.93, 1508.94, 467.63 
655360, 5242880, 90985.44, 89032.80, 90074.10, 4620.35, 1431.86 
1310720, 10485760, 101670.21, 99456.13, 101401.33, 1335.37, 413.83 
2621440, 20971520, 120415.91, 117059.66, 119321.91, 5404.87, 1674.99 
5242880, 41943040, 167022.68, 163507.83, 166064.44, 3332.46, 1032.74 
