10, 80, 347.44, 291.08, 339.53, 91.59, 28.38 
20, 160, 347.82, 289.93, 333.43, 80.89, 25.07 
40, 320, 326.98, 218.21, 322.08, 151.07, 46.82 
80, 640, 310.50, 238.92, 263.98, 153.70, 47.63 
160, 1280, 361.08, 279.94, 298.85, 235.20, 72.89 
320, 2560, 524.74, 314.60, 326.07, 722.23, 223.82 
640, 5120, 635.70, 542.00, 612.21, 109.37, 33.89 
1280, 10240, 1231.83, 1116.62, 1223.64, 86.85, 26.91 
2560, 20480, 2208.60, 2129.68, 2174.92, 133.54, 41.38 
5120, 40960, 4160.11, 3941.20, 4029.11, 464.49, 143.95 
10240, 81920, 6958.83, 6897.60, 6958.01, 36.51, 11.32 
20480, 163840, 12174.73, 12079.55, 12145.85, 100.40, 31.11 
40960, 327680, 24391.29, 23003.55, 24405.02, 859.82, 266.46 
81920, 655360, 45839.88, 44962.36, 45676.04, 959.62, 297.39 
163840, 1310720, 97201.17, 95033.30, 97119.35, 1521.46, 471.50 
327680, 2621440, 200863.82, 191845.66, 200099.59, 5794.92, 1795.86 
655360, 5242880, 380650.22, 373843.79, 380372.27, 4441.47, 1376.42 
1310720, 10485760, 590552.62, 583177.29, 590238.33, 3123.18, 967.88 
2621440, 20971520, 650645.67, 638088.70, 650491.99, 4129.85, 1279.85 
5242880, 41943040, 676460.10, 664192.74, 676447.99, 6312.30, 1956.20 
