10, 80, 394.09, 316.10, 379.13, 122.76, 38.04 
20, 160, 368.67, 335.48, 377.06, 25.21, 7.81 
40, 320, 319.69, 254.07, 308.61, 64.22, 19.90 
80, 640, 279.73, 260.86, 279.21, 8.41, 2.61 
160, 1280, 325.55, 313.40, 325.25, 6.24, 1.93 
320, 2560, 352.28, 340.03, 351.74, 5.72, 1.77 
640, 5120, 664.71, 591.57, 631.50, 72.99, 22.62 
1280, 10240, 1298.62, 1130.63, 1318.14, 121.44, 37.63 
2560, 20480, 2416.89, 2331.03, 2389.28, 69.81, 21.63 
5120, 40960, 4534.58, 4343.36, 4473.13, 333.18, 103.25 
10240, 81920, 7843.06, 7721.31, 7824.24, 115.40, 35.76 
20480, 163840, 14012.42, 13527.64, 13840.19, 896.77, 277.91 
40960, 327680, 26838.13, 26133.56, 26747.44, 516.53, 160.07 
81920, 655360, 51829.60, 48858.50, 49602.76, 4731.71, 1466.37 
163840, 1310720, 65662.09, 61889.95, 64285.37, 4770.75, 1478.47 
327680, 2621440, 66589.43, 64144.24, 65723.99, 3594.01, 1113.80 
655360, 5242880, 71190.48, 68497.21, 69677.96, 3746.57, 1161.07 
1310720, 10485760, 78276.27, 75138.58, 78001.59, 2142.09, 663.84 
2621440, 20971520, 92625.67, 88999.06, 91700.23, 2942.95, 912.03 
5242880, 41943040, 116899.99, 112183.14, 115871.22, 3257.93, 1009.64 
