10, 80, 452.45, 417.60, 448.15, 25.27, 7.83 
20, 160, 414.67, 397.54, 411.66, 11.82, 3.66 
40, 320, 421.49, 408.18, 421.42, 7.24, 2.24 
80, 640, 464.96, 452.64, 464.42, 6.10, 1.89 
160, 1280, 527.62, 491.70, 524.17, 20.98, 6.50 
320, 2560, 592.87, 530.54, 590.19, 34.01, 10.54 
640, 5120, 589.05, 561.61, 588.80, 12.68, 3.93 
1280, 10240, 643.42, 617.50, 637.69, 27.18, 8.42 
2560, 20480, 765.01, 738.95, 757.50, 36.77, 11.39 
5120, 40960, 1027.17, 994.53, 1024.79, 15.70, 4.87 
10240, 81920, 1528.92, 1485.50, 1521.25, 26.06, 8.08 
20480, 163840, 2567.80, 2517.74, 2551.91, 49.77, 15.43 
40960, 327680, 4721.41, 4644.18, 4709.46, 53.71, 16.64 
81920, 655360, 9264.25, 8547.23, 9270.10, 140.46, 43.53 
163840, 1310720, 19083.60, 17939.65, 19109.78, 219.46, 68.01 
327680, 2621440, 40333.47, 38966.58, 40164.90, 1195.29, 370.42 
655360, 5242880, 84368.17, 80493.19, 83635.10, 3239.53, 1003.94 
1310720, 10485760, 173708.72, 161556.27, 172655.07, 6156.44, 1907.90 
2621440, 20971520, 362874.63, 305951.97, 358052.65, 26120.73, 8094.90 
5242880, 41943040, 759190.41, 679369.14, 758846.39, 34954.88, 10832.63 
