10, 80, 419.22, 405.78, 417.79, 8.37, 2.59 
20, 160, 413.46, 405.12, 412.92, 5.38, 1.67 
40, 320, 520.50, 405.31, 419.53, 317.40, 98.36 
80, 640, 447.77, 437.70, 447.29, 4.11, 1.27 
160, 1280, 468.97, 455.98, 468.79, 7.79, 2.41 
320, 2560, 515.67, 478.71, 488.74, 119.45, 37.02 
640, 5120, 505.84, 489.19, 497.36, 54.44, 16.87 
1280, 10240, 526.73, 516.54, 526.09, 5.75, 1.78 
2560, 20480, 590.64, 567.94, 581.37, 53.00, 16.42 
5120, 40960, 750.56, 675.17, 695.06, 170.50, 52.84 
10240, 81920, 1161.16, 902.57, 922.79, 1038.40, 321.80 
20480, 163840, 1515.79, 1426.54, 1476.53, 137.09, 42.48 
40960, 327680, 2522.69, 2420.37, 2470.87, 149.93, 46.46 
81920, 655360, 4663.60, 4474.09, 4571.99, 396.91, 123.00 
163840, 1310720, 9267.90, 8847.70, 9019.07, 1083.43, 335.76 
327680, 2621440, 20450.30, 18410.66, 19114.19, 4891.13, 1515.78 
655360, 5242880, 44422.65, 40464.22, 42998.35, 2960.27, 917.40 
1310720, 10485760, 95526.25, 89338.96, 93602.37, 8651.30, 2681.07 
2621440, 20971520, 204714.48, 187644.10, 199184.96, 17483.84, 5418.30 
5242880, 41943040, 418714.81, 362188.55, 397207.29, 64874.95, 20104.96 
