3, 24, 344.71, 247.72, 313.52, 100.49, 31.14 
6, 48, 295.26, 237.46, 276.45, 56.19, 17.41 
12, 96, 341.36, 235.08, 268.22, 175.77, 54.47 
24, 192, 351.42, 220.30, 313.40, 128.51, 39.83 
48, 384, 303.70, 231.27, 278.71, 97.27, 30.14 
96, 768, 321.15, 236.27, 263.69, 154.25, 47.80 
192, 1536, 311.13, 205.52, 284.79, 99.93, 30.97 
384, 3072, 304.12, 242.95, 262.98, 82.93, 25.70 
768, 6144, 322.05, 241.52, 269.41, 165.53, 51.30 
